460	Vascular	0	0	27	27	30	30
779	Vascular	60	60	151	151	90	90	
779	Vascular	60	60	151	151	91	91	
1337	InactiveNeovascular	60	60	151	151	148	148	
1340	Vascular	60	60	151	151	149	149	
1340	Vascular	60	60	151	151	150	150	
1340	Vascular	60	60	151	151	151	151	
1337	InactiveNeovascular	60	60	151	151	152	152	
218	Vascular	60	60	152	152	29	29	
779	Vascular	60	60	152	152	89	89	
779	Vascular	60	60	152	152	90	90	
780	Vascular	61	61	28	28	91	91	
216	Vascular	61	61	29	29	30	30	
216	Vascular	61	61	29	29	31	31	
777	Vascular	61	61	29	29	89	89	
777	Vascular	61	61	29	29	90	90	
777	Vascular	61	61	29	29	91	91	
1338	Vascular	61	61	29	29	149	149	
1338	Vascular	61	61	29	29	150	150	
216	Vascular	61	61	30	30	28	28	
216	Vascular	61	61	30	30	29	29	
216	Vascular	61	61	30	30	30	30	
216	Vascular	61	61	30	30	31	31	
777	Vascular	61	61	30	30	87	87	
777	Vascular	61	61	30	30	88	88	
777	Vascular	61	61	30	30	89	89	
777	Vascular	61	61	30	30	90	90	
777	Vascular	61	61	30	30	91	91	
1338	Vascular	61	61	30	30	148	148	
1338	Vascular	61	61	30	30	149	149	
1338	Vascular	61	61	30	30	150	150	
1338	Vascular	61	61	30	30	151	151	
216	Vascular	61	61	31	31	29	29	
216	Vascular	61	61	31	31	31	31	
216	Vascular	61	61	31	31	34	34	
777	Vascular	61	61	31	31	90	90	
1335	InactiveNeovascular	61	61	31	31	149	149	
1338	Vascular	61	61	31	31	150	150	
216	Vascular	61	61	32	32	32	32	
1335	InactiveNeovascular	61	61	33	33	152	152	
1339	Vascular	61	61	88	88	151	151	
214	InactiveNeovascular	61	61	89	89	29	29	
217	Vascular	61	61	89	89	30	30	
217	Vascular	61	61	89	89	31	31	
778	Vascular	61	61	89	89	90	90	
778	Vascular	61	61	89	89	91	91	
1339	Vascular	61	61	89	89	148	148	
1339	Vascular	61	61	89	89	149	149	
1339	Vascular	61	61	89	89	150	150	
1339	Vascular	61	61	89	89	151	151	
217	Vascular	61	61	90	90	29	29	
214	InactiveNeovascular	61	61	90	90	30	30	
217	Vascular	61	61	90	90	31	31	
217	Vascular	61	61	90	90	32	32	
778	Vascular	61	61	90	90	89	89	
778	Vascular	61	61	90	90	90	90	
778	Vascular	61	61	90	90	91	91	
778	Vascular	61	61	90	90	92	92	
1339	Vascular	61	61	90	90	149	149	
1339	Vascular	61	61	90	90	150	150	
1339	Vascular	61	61	90	90	151	151	
217	Vascular	61	61	91	91	29	29	
217	Vascular	61	61	91	91	30	30	
217	Vascular	61	61	91	91	31	31	
217	Vascular	61	61	91	91	32	32	
778	Vascular	61	61	91	91	89	89	
778	Vascular	61	61	91	91	90	90	
778	Vascular	61	61	91	91	91	91	
778	Vascular	61	61	91	91	92	92	
1339	Vascular	61	61	91	91	149	149	
1339	Vascular	61	61	91	91	150	150	
1339	Vascular	61	61	91	91	151	151	
217	Vascular	61	61	92	92	27	27	
217	Vascular	61	61	92	92	30	30	
217	Vascular	61	61	93	93	30	30	
779	Vascular	61	61	148	148	90	90	
779	Vascular	61	61	148	148	92	92	
779	Vascular	61	61	148	148	93	93	
1340	Vascular	61	61	148	148	149	149	
218	Vascular	61	61	149	149	29	29	
221	Vascular	61	61	149	149	30	30	
218	Vascular	61	61	149	149	31	31	
779	Vascular	61	61	149	149	89	89	
779	Vascular	61	61	149	149	90	90	
779	Vascular	61	61	149	149	91	91	
1340	Vascular	61	61	149	149	149	149	
1340	Vascular	61	61	149	149	150	150	
1340	Vascular	61	61	149	149	151	151	
218	Vascular	61	61	150	150	29	29	
218	Vascular	61	61	150	150	30	30	
218	Vascular	61	61	150	150	31	31	
779	Vascular	61	61	150	150	90	90	
779	Vascular	61	61	150	150	91	91	
1340	Vascular	61	61	150	150	150	150	
1340	Vascular	61	61	150	150	151	151	
218	Vascular	61	61	151	151	29	29	
218	Vascular	61	61	151	151	30	30	
218	Vascular	61	61	151	151	31	31	
212	Vascular	61	61	151	151	34	34	
779	Vascular	61	61	151	151	89	89	
779	Vascular	61	61	151	151	90	90	
1340	Vascular	61	61	151	151	149	149	
1340	Vascular	61	61	151	151	150	150	
1340	Vascular	61	61	151	151	151	151	
218	Vascular	61	61	152	152	32	32	
1340	Vascular	61	61	152	152	149	149	
782	Vascular	61	61	154	154	92	92	
216	Vascular	62	62	28	28	31	31	
780	Vascular	62	62	28	28	91	91	
1341	Vascular	62	62	28	28	150	150	
1338	Vascular	62	62	28	28	151	151	
1338	Vascular	62	62	28	28	152	152	
216	Vascular	62	62	29	29	29	29	
216	Vascular	62	62	29	29	30	30	
216	Vascular	62	62	29	29	31	31	
216	Vascular	62	62	29	29	32	32	
777	Vascular	62	62	29	29	89	89	
780	Vascular	62	62	29	29	90	90	
780	Vascular	62	62	29	29	91	91	
1338	Vascular	62	62	29	29	149	149	
1338	Vascular	62	62	29	29	151	151	
216	Vascular	62	62	30	30	29	29	
219	Vascular	62	62	30	30	30	30	
216	Vascular	62	62	30	30	31	31	
216	Vascular	62	62	30	30	33	33	
777	Vascular	62	62	30	30	89	89	
777	Vascular	62	62	30	30	90	90	
777	Vascular	62	62	30	30	91	91	
1338	Vascular	62	62	30	30	149	149	
1338	Vascular	62	62	30	30	150	150	
1338	Vascular	62	62	30	30	151	151	
216	Vascular	62	62	31	31	29	29	
219	Vascular	62	62	31	31	30	30	
216	Vascular	62	62	31	31	31	31	
777	Vascular	62	62	31	31	89	89	
777	Vascular	62	62	31	31	90	90	
777	Vascular	62	62	31	31	91	91	
1335	InactiveNeovascular	62	62	31	31	149	149	
1338	Vascular	62	62	31	31	150	150	
1338	Vascular	62	62	31	31	151	151	
1338	Vascular	62	62	31	31	152	152	
219	Vascular	62	62	32	32	30	30	
781	Vascular	62	62	88	88	90	90	
781	Vascular	62	62	88	88	91	91	
217	Vascular	62	62	89	89	29	29	
217	Vascular	62	62	89	89	30	30	
217	Vascular	62	62	89	89	31	31	
778	Vascular	62	62	89	89	89	89	
781	Vascular	62	62	89	89	90	90	
778	Vascular	62	62	89	89	91	91	
1339	Vascular	62	62	89	89	149	149	
1339	Vascular	62	62	89	89	150	150	
1342	Vascular	62	62	89	89	151	151	
1342	Vascular	62	62	89	89	152	152	
217	Vascular	62	62	90	90	29	29	
217	Vascular	62	62	90	90	30	30	
217	Vascular	62	62	90	90	31	31	
217	Vascular	62	62	90	90	32	32	
778	Vascular	62	62	90	90	90	90	
778	Vascular	62	62	90	90	91	91	
781	Vascular	62	62	90	90	92	92	
1339	Vascular	62	62	90	90	149	149	
1339	Vascular	62	62	90	90	150	150	
1342	Vascular	62	62	90	90	151	151	
217	Vascular	62	62	91	91	28	28	
217	Vascular	62	62	91	91	29	29	
217	Vascular	62	62	91	91	30	30	
217	Vascular	62	62	91	91	31	31	
778	Vascular	62	62	91	91	89	89	
778	Vascular	62	62	91	91	90	90	
781	Vascular	62	62	91	91	91	91	
1342	Vascular	62	62	91	91	150	150	
1339	Vascular	62	62	91	91	151	151	
220	Vascular	62	62	92	92	29	29	
220	Vascular	62	62	92	92	30	30	
217	Vascular	62	62	92	92	31	31	
217	Vascular	62	62	92	92	32	32	
1339	Vascular	62	62	92	92	149	149	
779	Vascular	62	62	147	147	91	91	
218	Vascular	62	62	148	148	30	30	
221	Vascular	62	62	148	148	31	31	
218	Vascular	62	62	148	148	32	32	
779	Vascular	62	62	148	148	92	92	
1343	Vascular	62	62	148	148	149	149	
1340	Vascular	62	62	148	148	150	150	
218	Vascular	62	62	149	149	29	29	
218	Vascular	62	62	149	149	31	31	
782	Vascular	62	62	149	149	89	89	
779	Vascular	62	62	149	149	90	90	
779	Vascular	62	62	149	149	91	91	
1340	Vascular	62	62	149	149	148	148	
1340	Vascular	62	62	149	149	149	149	
1340	Vascular	62	62	149	149	150	150	
1340	Vascular	62	62	149	149	151	151	
218	Vascular	62	62	150	150	30	30	
218	Vascular	62	62	150	150	31	31	
218	Vascular	62	62	150	150	32	32	
779	Vascular	62	62	150	150	88	88	
779	Vascular	62	62	150	150	89	89	
782	Vascular	62	62	150	150	90	90	
779	Vascular	62	62	150	150	91	91	
1340	Vascular	62	62	150	150	149	149	
1340	Vascular	62	62	150	150	150	150	
1340	Vascular	62	62	150	150	151	151	
1340	Vascular	62	62	150	150	152	152	
218	Vascular	62	62	151	151	29	29	
218	Vascular	62	62	151	151	30	30	
218	Vascular	62	62	151	151	31	31	
779	Vascular	62	62	151	151	89	89	
779	Vascular	62	62	151	151	90	90	
779	Vascular	62	62	151	151	91	91	
779	Vascular	62	62	151	151	92	92	
1340	Vascular	62	62	151	151	149	149	
1343	Vascular	62	62	151	151	150	150	
1340	Vascular	62	62	151	151	151	151	
218	Vascular	62	62	152	152	31	31	
1340	Vascular	62	62	152	152	150	150	
782	Vascular	62	62	153	153	91	91	
219	Vascular	63	63	28	28	30	30	
780	Vascular	63	63	28	28	90	90	
1341	Vascular	63	63	28	28	148	148	
219	Vascular	63	63	29	29	29	29	
219	Vascular	63	63	29	29	30	30	
219	Vascular	63	63	29	29	31	31	
216	Vascular	63	63	29	29	33	33	
216	Vascular	63	63	29	29	34	34	
780	Vascular	63	63	29	29	89	89	
780	Vascular	63	63	29	29	90	90	
777	Vascular	63	63	29	29	91	91	
780	Vascular	63	63	29	29	92	92	
1341	Vascular	63	63	29	29	149	149	
1341	Vascular	63	63	29	29	150	150	
1338	Vascular	63	63	29	29	151	151	
1341	Vascular	63	63	29	29	152	152	
219	Vascular	63	63	30	30	29	29	
219	Vascular	63	63	30	30	30	30	
219	Vascular	63	63	30	30	31	31	
777	Vascular	63	63	30	30	88	88	
780	Vascular	63	63	30	30	89	89	
780	Vascular	63	63	30	30	90	90	
780	Vascular	63	63	30	30	91	91	
1338	Vascular	63	63	30	30	148	148	
1341	Vascular	63	63	30	30	149	149	
1341	Vascular	63	63	30	30	150	150	
1338	Vascular	63	63	30	30	151	151	
1341	Vascular	63	63	30	30	152	152	
219	Vascular	63	63	31	31	29	29	
216	Vascular	63	63	31	31	30	30	
219	Vascular	63	63	31	31	31	31	
780	Vascular	63	63	31	31	89	89	
780	Vascular	63	63	31	31	90	90	
777	Vascular	63	63	31	31	91	91	
1341	Vascular	63	63	31	31	149	149	
1341	Vascular	63	63	31	31	150	150	
1341	Vascular	63	63	31	31	151	151	
216	Vascular	63	63	32	32	31	31	
1341	Vascular	63	63	32	32	148	148	
1338	Vascular	63	63	32	32	149	149	
220	Vascular	63	63	87	87	28	28	
220	Vascular	63	63	88	88	29	29	
781	Vascular	63	63	88	88	89	89	
217	Vascular	63	63	89	89	28	28	
220	Vascular	63	63	89	89	29	29	
220	Vascular	63	63	89	89	30	30	
220	Vascular	63	63	89	89	31	31	
217	Vascular	63	63	89	89	32	32	
781	Vascular	63	63	89	89	89	89	
781	Vascular	63	63	89	89	90	90	
778	Vascular	63	63	89	89	91	91	
1342	Vascular	63	63	89	89	149	149	
1342	Vascular	63	63	89	89	150	150	
1342	Vascular	63	63	89	89	151	151	
220	Vascular	63	63	90	90	29	29	
220	Vascular	63	63	90	90	31	31	
220	Vascular	63	63	90	90	32	32	
781	Vascular	63	63	90	90	89	89	
781	Vascular	63	63	90	90	90	90	
781	Vascular	63	63	90	90	91	91	
1339	Vascular	63	63	90	90	149	149	
1342	Vascular	63	63	90	90	150	150	
1342	Vascular	63	63	90	90	151	151	
220	Vascular	63	63	91	91	29	29	
220	Vascular	63	63	91	91	30	30	
217	Vascular	63	63	91	91	31	31	
217	Vascular	63	63	91	91	32	32	
781	Vascular	63	63	91	91	89	89	
778	Vascular	63	63	91	91	90	90	
781	Vascular	63	63	91	91	91	91	
1342	Vascular	63	63	91	91	149	149	
1342	Vascular	63	63	91	91	150	150	
1342	Vascular	63	63	91	91	151	151	
1339	Vascular	63	63	91	91	152	152	
1339	Vascular	63	63	92	92	152	152	
217	Vascular	63	63	93	93	31	31	
1343	Vascular	63	63	147	147	148	148	
1343	Vascular	63	63	147	147	150	150	
779	Vascular	63	63	148	148	88	88	
782	Vascular	63	63	148	148	89	89	
1343	Vascular	63	63	148	148	148	148	
221	Vascular	63	63	149	149	29	29	
221	Vascular	63	63	149	149	30	30	
221	Vascular	63	63	149	149	31	31	
782	Vascular	63	63	149	149	89	89	
782	Vascular	63	63	149	149	90	90	
782	Vascular	63	63	149	149	91	91	
1343	Vascular	63	63	149	149	149	149	
1343	Vascular	63	63	149	149	150	150	
1343	Vascular	63	63	149	149	151	151	
218	Vascular	63	63	150	150	29	29	
218	Vascular	63	63	150	150	30	30	
221	Vascular	63	63	150	150	31	31	
221	Vascular	63	63	150	150	32	32	
782	Vascular	63	63	150	150	89	89	
779	Vascular	63	63	150	150	90	90	
782	Vascular	63	63	150	150	91	91	
1340	Vascular	63	63	150	150	149	149	
1340	Vascular	63	63	150	150	150	150	
1343	Vascular	63	63	150	150	151	151	
1343	Vascular	63	63	150	150	152	152	
221	Vascular	63	63	151	151	29	29	
218	Vascular	63	63	151	151	30	30	
221	Vascular	63	63	151	151	31	31	
221	Vascular	63	63	151	151	32	32	
782	Vascular	63	63	151	151	89	89	
779	Vascular	63	63	151	151	90	90	
782	Vascular	63	63	151	151	91	91	
782	Vascular	63	63	151	151	92	92	
1343	Vascular	63	63	151	151	149	149	
1343	Vascular	63	63	151	151	150	150	
1343	Vascular	63	63	151	151	151	151	
218	Vascular	63	63	152	152	31	31	
779	Vascular	63	63	152	152	90	90	
782	Vascular	63	63	152	152	91	91	
1343	Vascular	63	63	152	152	148	148	
1343	Vascular	63	63	152	152	150	150	
216	Vascular	64	64	28	28	33	33	
222	Vascular	64	64	29	29	29	29	
222	Vascular	64	64	29	29	30	30	
219	Vascular	64	64	29	29	31	31	
780	Vascular	64	64	29	29	89	89	
780	Vascular	64	64	29	29	91	91	
1341	Vascular	64	64	29	29	149	149	
1341	Vascular	64	64	29	29	150	150	
1341	Vascular	64	64	29	29	151	151	
1338	Vascular	64	64	29	29	152	152	
219	Vascular	64	64	30	30	29	29	
219	Vascular	64	64	30	30	30	30	
219	Vascular	64	64	30	30	31	31	
780	Vascular	64	64	30	30	89	89	
780	Vascular	64	64	30	30	90	90	
1341	Vascular	64	64	30	30	148	148	
1341	Vascular	64	64	30	30	150	150	
1341	Vascular	64	64	30	30	151	151	
219	Vascular	64	64	31	31	29	29	
219	Vascular	64	64	31	31	30	30	
780	Vascular	64	64	31	31	88	88	
780	Vascular	64	64	31	31	89	89	
780	Vascular	64	64	31	31	91	91	
1338	Vascular	64	64	31	31	147	147	
1341	Vascular	64	64	31	31	148	148	
1341	Vascular	64	64	31	31	149	149	
1341	Vascular	64	64	31	31	151	151	
1341	Vascular	64	64	31	31	152	152	
220	Vascular	64	64	88	88	28	28	
220	Vascular	64	64	88	88	29	29	
1342	Vascular	64	64	88	88	150	150	
220	Vascular	64	64	89	89	29	29	
220	Vascular	64	64	89	89	30	30	
220	Vascular	64	64	89	89	31	31	
781	Vascular	64	64	89	89	89	89	
781	Vascular	64	64	89	89	90	90	
781	Vascular	64	64	89	89	91	91	
1342	Vascular	64	64	89	89	149	149	
1342	Vascular	64	64	89	89	150	150	
1342	Vascular	64	64	89	89	151	151	
220	Vascular	64	64	90	90	29	29	
220	Vascular	64	64	90	90	30	30	
220	Vascular	64	64	90	90	31	31	
781	Vascular	64	64	90	90	88	88	
781	Vascular	64	64	90	90	89	89	
781	Vascular	64	64	90	90	90	90	
781	Vascular	64	64	90	90	91	91	
1342	Vascular	64	64	90	90	149	149	
1342	Vascular	64	64	90	90	150	150	
1342	Vascular	64	64	90	90	151	151	
1342	Vascular	64	64	90	90	152	152	
223	Vascular	64	64	91	91	29	29	
220	Vascular	64	64	91	91	30	30	
220	Vascular	64	64	91	91	31	31	
781	Vascular	64	64	91	91	88	88	
781	Vascular	64	64	91	91	89	89	
781	Vascular	64	64	91	91	90	90	
781	Vascular	64	64	91	91	91	91	
781	Vascular	64	64	91	91	92	92	
1339	Vascular	64	64	91	91	149	149	
1342	Vascular	64	64	91	91	150	150	
1342	Vascular	64	64	91	91	151	151	
220	Vascular	64	64	92	92	30	30	
781	Vascular	64	64	92	92	89	89	
781	Vascular	64	64	92	92	90	90	
220	Vascular	64	64	93	93	30	30	
221	Vascular	64	64	148	148	28	28	
221	Vascular	64	64	148	148	29	29	
1343	Vascular	64	64	148	148	151	151	
221	Vascular	64	64	149	149	28	28	
221	Vascular	64	64	149	149	29	29	
782	Vascular	64	64	149	149	89	89	
782	Vascular	64	64	149	149	90	90	
1343	Vascular	64	64	149	149	148	148	
1343	Vascular	64	64	149	149	149	149	
1343	Vascular	64	64	149	149	150	150	
1343	Vascular	64	64	149	149	152	152	
221	Vascular	64	64	150	150	29	29	
221	Vascular	64	64	150	150	30	30	
221	Vascular	64	64	150	150	31	31	
782	Vascular	64	64	150	150	89	89	
782	Vascular	64	64	150	150	90	90	
782	Vascular	64	64	150	150	91	91	
782	Vascular	64	64	150	150	92	92	
1343	Vascular	64	64	150	150	149	149	
1343	Vascular	64	64	150	150	150	150	
1343	Vascular	64	64	150	150	151	151	
221	Vascular	64	64	151	151	29	29	
221	Vascular	64	64	151	151	30	30	
221	Vascular	64	64	151	151	31	31	
218	Vascular	64	64	151	151	32	32	
782	Vascular	64	64	151	151	88	88	
782	Vascular	64	64	151	151	89	89	
782	Vascular	64	64	151	151	90	90	
782	Vascular	64	64	151	151	91	91	
1343	Vascular	64	64	151	151	149	149	
1343	Vascular	64	64	151	151	150	150	
1343	Vascular	64	64	151	151	151	151	
224	Vascular	64	64	152	152	30	30	
221	Vascular	64	64	152	152	32	32	
782	Vascular	64	64	152	152	89	89	
782	Vascular	64	64	152	152	90	90	
785	Vascular	64	64	152	152	91	91	
219	Vascular	65	65	28	28	28	28	
219	Vascular	65	65	28	28	29	29	
219	Vascular	65	65	29	29	29	29	
219	Vascular	65	65	29	29	30	30	
219	Vascular	65	65	29	29	31	31	
780	Vascular	65	65	29	29	89	89	
780	Vascular	65	65	29	29	90	90	
780	Vascular	65	65	29	29	91	91	
1341	Vascular	65	65	29	29	149	149	
1341	Vascular	65	65	29	29	150	150	
1341	Vascular	65	65	29	29	151	151	
222	Vascular	65	65	30	30	28	28	
219	Vascular	65	65	30	30	29	29	
219	Vascular	65	65	30	30	30	30	
222	Vascular	65	65	30	30	31	31	
780	Vascular	65	65	30	30	88	88	
780	Vascular	65	65	30	30	89	89	
780	Vascular	65	65	30	30	90	90	
780	Vascular	65	65	30	30	91	91	
1341	Vascular	65	65	30	30	148	148	
1344	Vascular	65	65	30	30	149	149	
1341	Vascular	65	65	30	30	150	150	
1341	Vascular	65	65	30	30	151	151	
1344	Vascular	65	65	30	30	152	152	
219	Vascular	65	65	31	31	29	29	
219	Vascular	65	65	31	31	30	30	
219	Vascular	65	65	31	31	31	31	
783	Vascular	65	65	31	31	88	88	
780	Vascular	65	65	31	31	89	89	
780	Vascular	65	65	31	31	90	90	
780	Vascular	65	65	31	31	91	91	
1341	Vascular	65	65	31	31	149	149	
1341	Vascular	65	65	31	31	150	150	
1341	Vascular	65	65	31	31	151	151	
1344	Vascular	65	65	32	32	150	150	
220	Vascular	65	65	86	86	29	29	
220	Vascular	65	65	89	89	29	29	
223	Vascular	65	65	89	89	30	30	
223	Vascular	65	65	89	89	31	31	
223	Vascular	65	65	89	89	32	32	
781	Vascular	65	65	89	89	88	88	
781	Vascular	65	65	89	89	89	89	
784	Vascular	65	65	89	89	90	90	
781	Vascular	65	65	89	89	91	91	
1342	Vascular	65	65	89	89	149	149	
1345	Vascular	65	65	89	89	150	150	
1342	Vascular	65	65	89	89	151	151	
220	Vascular	65	65	90	90	29	29	
220	Vascular	65	65	90	90	30	30	
220	Vascular	65	65	90	90	31	31	
781	Vascular	65	65	90	90	88	88	
781	Vascular	65	65	90	90	89	89	
784	Vascular	65	65	90	90	90	90	
1342	Vascular	65	65	90	90	150	150	
1342	Vascular	65	65	90	90	151	151	
1342	Vascular	65	65	90	90	153	153	
220	Vascular	65	65	91	91	29	29	
220	Vascular	65	65	91	91	30	30	
220	Vascular	65	65	91	91	31	31	
781	Vascular	65	65	91	91	88	88	
781	Vascular	65	65	91	91	89	89	
781	Vascular	65	65	91	91	90	90	
781	Vascular	65	65	91	91	91	91	
1342	Vascular	65	65	91	91	149	149	
1345	Vascular	65	65	91	91	151	151	
223	Vascular	65	65	92	92	30	30	
223	Vascular	65	65	92	92	32	32	
781	Vascular	65	65	92	92	92	92	
1345	Vascular	65	65	93	93	150	150	
782	Vascular	65	65	148	148	91	91	
221	Vascular	65	65	149	149	29	29	
221	Vascular	65	65	149	149	30	30	
221	Vascular	65	65	149	149	31	31	
782	Vascular	65	65	149	149	88	88	
782	Vascular	65	65	149	149	89	89	
782	Vascular	65	65	149	149	90	90	
782	Vascular	65	65	149	149	91	91	
1343	Vascular	65	65	149	149	149	149	
1343	Vascular	65	65	149	149	150	150	
1343	Vascular	65	65	149	149	151	151	
221	Vascular	65	65	150	150	28	28	
221	Vascular	65	65	150	150	29	29	
221	Vascular	65	65	150	150	30	30	
221	Vascular	65	65	150	150	31	31	
785	Vascular	65	65	150	150	88	88	
782	Vascular	65	65	150	150	89	89	
785	Vascular	65	65	150	150	90	90	
782	Vascular	65	65	150	150	91	91	
785	Vascular	65	65	150	150	93	93	
1343	Vascular	65	65	150	150	148	148	
1343	Vascular	65	65	150	150	149	149	
1343	Vascular	65	65	150	150	150	150	
1346	Vascular	65	65	150	150	151	151	
1346	Vascular	65	65	150	150	152	152	
221	Vascular	65	65	151	151	29	29	
224	Vascular	65	65	151	151	30	30	
221	Vascular	65	65	151	151	31	31	
782	Vascular	65	65	151	151	89	89	
785	Vascular	65	65	151	151	90	90	
782	Vascular	65	65	151	151	91	91	
1343	Vascular	65	65	151	151	149	149	
1343	Vascular	65	65	151	151	150	150	
1343	Vascular	65	65	151	151	151	151	
1343	Vascular	65	65	151	151	152	152	
224	Vascular	65	65	152	152	31	31	
785	Vascular	65	65	152	152	89	89	
785	Vascular	65	65	152	152	90	90	
785	Vascular	65	65	152	152	91	91	
224	Vascular	65	65	153	153	30	30	
780	Vascular	66	66	25	25	93	93	
780	Vascular	66	66	26	26	94	94	
780	Vascular	66	66	27	27	93	93	
780	Vascular	66	66	28	28	91	91	
780	Vascular	66	66	28	28	92	92	
222	Vascular	66	66	29	29	29	29	
222	Vascular	66	66	29	29	30	30	
222	Vascular	66	66	29	29	31	31	
783	Vascular	66	66	29	29	89	89	
783	Vascular	66	66	29	29	90	90	
783	Vascular	66	66	29	29	91	91	
1344	Vascular	66	66	29	29	149	149	
1344	Vascular	66	66	29	29	150	150	
1344	Vascular	66	66	29	29	151	151	
222	Vascular	66	66	30	30	29	29	
222	Vascular	66	66	30	30	30	30	
783	Vascular	66	66	30	30	89	89	
780	Vascular	66	66	30	30	90	90	
780	Vascular	66	66	30	30	91	91	
1344	Vascular	66	66	30	30	148	148	
1341	Vascular	66	66	30	30	150	150	
1344	Vascular	66	66	30	30	151	151	
222	Vascular	66	66	31	31	29	29	
222	Vascular	66	66	31	31	30	30	
222	Vascular	66	66	31	31	31	31	
222	Vascular	66	66	31	31	33	33	
783	Vascular	66	66	31	31	89	89	
783	Vascular	66	66	31	31	90	90	
783	Vascular	66	66	31	31	91	91	
1344	Vascular	66	66	31	31	149	149	
1344	Vascular	66	66	31	31	150	150	
1344	Vascular	66	66	31	31	151	151	
219	Vascular	66	66	32	32	30	30	
219	Vascular	66	66	32	32	31	31	
783	Vascular	66	66	32	32	91	91	
220	Vascular	66	66	87	87	30	30	
220	Vascular	66	66	88	88	30	30	
781	Vascular	66	66	88	88	88	88	
781	Vascular	66	66	88	88	89	89	
784	Vascular	66	66	88	88	90	90	
784	Vascular	66	66	88	88	91	91	
1342	Vascular	66	66	88	88	150	150	
223	Vascular	66	66	89	89	29	29	
223	Vascular	66	66	89	89	30	30	
223	Vascular	66	66	89	89	31	31	
784	Vascular	66	66	89	89	89	89	
781	Vascular	66	66	89	89	90	90	
784	Vascular	66	66	89	89	91	91	
1345	Vascular	66	66	89	89	149	149	
1345	Vascular	66	66	89	89	150	150	
1345	Vascular	66	66	89	89	151	151	
220	Vascular	66	66	90	90	28	28	
220	Vascular	66	66	90	90	29	29	
223	Vascular	66	66	90	90	30	30	
223	Vascular	66	66	90	90	31	31	
784	Vascular	66	66	90	90	89	89	
781	Vascular	66	66	90	90	90	90	
784	Vascular	66	66	90	90	91	91	
1345	Vascular	66	66	90	90	149	149	
1345	Vascular	66	66	90	90	150	150	
1345	Vascular	66	66	90	90	151	151	
1342	Vascular	66	66	90	90	152	152	
223	Vascular	66	66	91	91	29	29	
220	Vascular	66	66	91	91	31	31	
223	Vascular	66	66	91	91	32	32	
781	Vascular	66	66	91	91	89	89	
784	Vascular	66	66	91	91	90	90	
784	Vascular	66	66	91	91	91	91	
1345	Vascular	66	66	91	91	148	148	
1345	Vascular	66	66	91	91	149	149	
1345	Vascular	66	66	91	91	150	150	
1345	Vascular	66	66	91	91	151	151	
1345	Vascular	66	66	92	92	149	149	
1345	Vascular	66	66	92	92	151	151	
223	Vascular	66	66	93	93	29	29	
221	Vascular	66	66	147	147	33	33	
785	Vascular	66	66	148	148	92	92	
1346	Vascular	66	66	148	148	149	149	
1343	Vascular	66	66	148	148	152	152	
224	Vascular	66	66	149	149	29	29	
221	Vascular	66	66	149	149	30	30	
224	Vascular	66	66	149	149	31	31	
785	Vascular	66	66	149	149	89	89	
785	Vascular	66	66	149	149	90	90	
785	Vascular	66	66	149	149	91	91	
782	Vascular	66	66	149	149	92	92	
1346	Vascular	66	66	149	149	149	149	
1346	Vascular	66	66	149	149	150	150	
1346	Vascular	66	66	149	149	151	151	
224	Vascular	66	66	150	150	29	29	
